Date,Open,High,Low,Close,Adj Close,Volume
2018-12-17,6886.459961,6931.810059,6710.009766,6753.729980,6753.729980,2665240000
2018-12-18,6809.819824,6847.270020,6733.709961,6783.910156,6783.910156,2595400000
2018-12-19,6777.589844,6868.859863,6586.500000,6636.830078,6636.830078,2899950000
2018-12-20,6607.759766,6666.200195,6447.910156,6528.410156,6528.410156,3258090000
2018-12-21,6573.490234,6586.680176,6304.629883,6332.990234,6332.990234,4534120000
2018-12-24,6278.490234,6355.180176,6190.169922,6192.919922,6192.919922,1647270000
2018-12-26,6257.859863,6555.529785,6214.339844,6554.359863,6554.359863,2558940000
2018-12-27,6457.189941,6583.009766,6336.970215,6579.490234,6579.490234,2415870000
2018-12-28,6616.790039,6684.180176,6529.220215,6584.520020,6584.520020,2199090000
2018-12-31,6649.520020,6659.959961,6570.060059,6635.279785,6635.279785,2098560000
2019-01-02,6506.910156,6693.709961,6506.879883,6665.939941,6665.939941,2261800000
2019-01-03,6584.770020,6600.209961,6457.129883,6463.500000,6463.500000,2607290000
2019-01-04,6567.140137,6760.689941,6554.240234,6738.859863,6738.859863,2579550000
2019-01-07,6757.529785,6855.600098,6741.399902,6823.470215,6823.470215,2507550000
2019-01-08,6893.439941,6909.580078,6795.859863,6897.000000,6897.000000,2380290000
2019-01-09,6923.060059,6985.220215,6899.560059,6957.080078,6957.080078,2422590000
2019-01-10,6908.649902,6991.370117,6877.080078,6986.069824,6986.069824,2179080000
2019-01-11,6947.459961,6975.649902,6933.600098,6971.479980,6971.479980,2066500000
2019-01-14,6908.029785,6936.220215,6887.479980,6905.919922,6905.919922,1942210000
2019-01-15,6931.390137,7025.850098,6928.120117,7023.830078,7023.830078,2038090000
2019-01-16,7033.750000,7079.629883,7028.120117,7034.689941,7034.689941,2149580000
2019-01-17,7010.129883,7113.950195,7003.620117,7084.459961,7084.459961,2128840000
2019-01-18,7134.100098,7185.379883,7096.620117,7157.229980,7157.229980,2451240000
2019-01-22,7109.569824,7110.160156,6979.810059,7020.359863,7020.359863,2380950000
2019-01-23,7061.649902,7084.850098,6953.229980,7025.770020,7025.770020,2274420000
2019-01-24,7042.250000,7078.959961,7029.950195,7073.459961,7073.459961,2400290000
2019-01-25,7128.180176,7174.560059,7111.089844,7164.859863,7164.859863,2440840000
2019-01-28,7075.009766,7086.299805,7034.250000,7085.680176,7085.680176,2435480000
2019-01-29,7087.490234,7092.290039,7011.470215,7028.290039,7028.290039,2089690000
2019-01-30,7094.790039,7201.310059,7065.569824,7183.080078,7183.080078,2544050000
2019-01-31,7208.169922,7303.120117,7205.950195,7281.740234,7281.740234,2918710000
2019-02-01,7256.370117,7299.939941,7243.410156,7263.870117,7263.870117,2383430000
2019-02-04,7266.279785,7348.229980,7261.069824,7347.540039,7347.540039,2099470000
2019-02-05,7356.339844,7408.680176,7355.359863,7402.080078,7402.080078,2265520000
2019-02-06,7400.439941,7410.770020,7346.720215,7375.279785,7375.279785,2167130000
2019-02-07,7316.500000,7336.740234,7235.049805,7288.350098,7288.350098,2295080000
2019-02-08,7232.299805,7299.439941,7225.140137,7298.200195,7298.200195,2086260000
2019-02-11,7327.370117,7343.560059,7290.029785,7307.899902,7307.899902,1897800000
2019-02-12,7358.850098,7419.430176,7349.799805,7414.620117,7414.620117,2124330000
2019-02-13,7437.459961,7461.660156,7413.839844,7420.379883,7420.379883,2093800000
2019-02-14,7390.250000,7454.419922,7375.709961,7426.950195,7426.950195,2103370000
2019-02-15,7468.569824,7477.279785,7440.259766,7472.410156,7472.410156,2257750000
2019-02-19,7450.750000,7507.790039,7450.270020,7486.770020,7486.770020,2120790000
2019-02-20,7490.310059,7513.700195,7455.250000,7489.069824,7489.069824,2181760000
2019-02-21,7475.410156,7485.750000,7430.890137,7459.709961,7459.709961,2119080000
2019-02-22,7481.629883,7527.540039,7479.009766,7527.540039,7527.540039,2417680000
2019-02-25,7585.299805,7602.689941,7551.609863,7554.459961,7554.459961,2363140000
2019-02-26,7535.290039,7573.220215,7524.310059,7549.299805,7549.299805,2257710000
2019-02-27,7526.419922,7562.290039,7485.390137,7554.509766,7554.509766,2423360000
2019-02-28,7533.310059,7561.899902,7516.479980,7532.529785,7532.529785,2647080000
2019-03-01,7587.450195,7603.040039,7540.750000,7595.350098,7595.350098,2463190000
2019-03-04,7636.620117,7643.660156,7501.560059,7577.569824,7577.569824,2569590000
2019-03-05,7582.290039,7598.660156,7543.540039,7576.359863,7576.359863,2142610000
2019-03-06,7575.379883,7579.020020,7499.870117,7505.919922,7505.919922,2242810000
2019-03-07,7483.790039,7489.080078,7397.189941,7421.459961,7421.459961,2440840000
2019-03-08,7334.350098,7411.520020,7332.919922,7408.140137,7408.140137,2245430000
2019-03-11,7442.560059,7558.229980,7442.399902,7558.060059,7558.060059,2226950000
2019-03-12,7571.850098,7611.129883,7560.459961,7591.029785,7591.029785,2161400000
2019-03-13,7621.379883,7677.069824,7619.459961,7643.410156,7643.410156,2366350000
2019-03-14,7644.790039,7653.100098,7627.020020,7630.910156,7630.910156,2176510000
2019-03-15,7658.410156,7714.959961,7652.040039,7688.529785,7688.529785,3447190000
2019-03-18,7696.379883,7737.669922,7677.740234,7714.479980,7714.479980,2274490000
2019-03-19,7747.399902,7767.890137,7699.149902,7723.950195,7723.950195,2433160000
2019-03-20,7721.950195,7779.240234,7674.040039,7728.970215,7728.970215,2424400000
2019-03-21,7705.430176,7850.109863,7705.430176,7838.959961,7838.959961,2483580000
2019-03-22,7800.250000,7817.830078,7642.569824,7642.669922,7642.669922,2490730000
2019-03-25,7618.979980,7662.379883,7579.290039,7637.540039,7637.540039,2130230000
2019-03-26,7700.000000,7738.169922,7649.209961,7691.520020,7691.520020,2068900000
2019-03-27,7702.049805,7712.839844,7582.089844,7643.379883,7643.379883,2221650000
2019-03-28,7660.069824,7689.160156,7619.819824,7669.169922,7669.169922,1902060000
2019-03-29,7726.709961,7733.620117,7688.509766,7729.319824,7729.319824,2233470000
2019-04-01,7800.240234,7831.450195,7777.089844,7828.910156,7828.910156,2198050000
2019-04-02,7824.609863,7854.919922,7811.279785,7848.689941,7848.689941,2110100000
2019-04-03,7891.180176,7938.259766,7870.899902,7895.549805,7895.549805,2487210000
2019-04-04,7894.259766,7917.649902,7844.959961,7891.779785,7891.779785,2094200000
2019-04-05,7914.509766,7940.450195,7909.140137,7938.689941,7938.689941,2148730000
2019-04-08,7924.890137,7955.899902,7891.850098,7953.879883,7953.879883,2069190000
2019-04-09,7924.770020,7945.549805,7897.609863,7909.279785,7909.279785,2067570000
2019-04-10,7922.729980,7965.330078,7916.899902,7964.240234,7964.240234,1998280000
2019-04-11,7975.200195,7975.200195,7933.410156,7947.359863,7947.359863,1956840000
2019-04-12,7984.149902,7992.089844,7952.609863,7984.160156,7984.160156,1955290000
2019-04-15,7987.160156,7993.330078,7933.569824,7976.009766,7976.009766,1816920000
2019-04-16,8000.569824,8017.560059,7978.810059,8000.229980,8000.229980,2095330000
2019-04-17,8044.970215,8052.399902,7973.379883,7996.080078,7996.080078,2290690000
2019-04-18,7998.450195,8002.310059,7950.970215,7998.060059,7998.060059,2089360000
2019-04-22,7969.370117,8017.149902,7965.899902,8015.270020,8015.270020,1776060000
2019-04-23,8026.750000,8128.870117,8023.810059,8120.819824,8120.819824,2075070000
2019-04-24,8122.879883,8139.549805,8101.700195,8102.009766,8102.009766,2022490000
2019-04-25,8150.850098,8151.839844,8075.410156,8118.680176,8118.680176,2063270000
2019-04-26,8100.279785,8146.419922,8060.890137,8146.399902,8146.399902,1971270000
2019-04-29,8147.649902,8176.080078,8136.410156,8161.850098,8161.850098,1761110000
2019-04-30,8104.910156,8124.609863,8050.549805,8095.390137,8095.390137,2115770000
2019-05-01,8132.930176,8146.000000,8048.229980,8049.640137,8049.640137,2247420000
2019-05-02,8046.479980,8094.060059,7976.770020,8036.770020,8036.770020,2158600000
2019-05-03,8092.879883,8164.709961,8084.799805,8164.000000,8164.000000,2046040000
2019-05-06,7981.850098,8135.540039,7981.850098,8123.290039,8123.290039,1966120000
2019-05-07,8043.520020,8070.970215,7899.020020,7963.759766,7963.759766,2376660000
2019-05-08,7946.240234,8004.490234,7923.350098,7943.319824,7943.319824,2175100000
2019-05-09,7853.209961,7929.779785,7796.160156,7910.589844,7910.589844,2520770000
2019-05-10,7881.310059,7949.339844,7759.339844,7916.939941,7916.939941,2387720000
2019-05-13,7720.069824,7760.830078,7627.220215,7647.020020,7647.020020,2478860000
2019-05-14,7689.660156,7776.200195,7665.299805,7734.490234,7734.490234,2084850000
2019-05-15,7682.799805,7838.720215,7682.240234,7822.149902,7822.149902,2001530000
2019-05-16,7832.580078,7946.229980,7826.669922,7898.049805,7898.049805,2163120000
2019-05-17,7829.029785,7918.709961,7810.350098,7816.279785,7816.279785,2134120000
2019-05-20,7714.060059,7747.270020,7678.350098,7702.379883,7702.379883,2122410000
2019-05-21,7765.569824,7804.439941,7752.919922,7785.720215,7785.720215,1993210000
2019-05-22,7749.799805,7786.330078,7738.350098,7750.839844,7750.839844,1881830000
2019-05-23,7660.720215,7665.149902,7585.319824,7628.279785,7628.279785,2243420000
2019-05-24,7675.569824,7694.149902,7631.250000,7637.009766,7637.009766,1682920000
2019-05-28,7655.660156,7693.740234,7603.759766,7607.350098,7607.350098,2352670000
2019-05-29,7553.020020,7581.109863,7503.939941,7547.310059,7547.310059,2278790000
2019-05-30,7565.459961,7595.899902,7527.660156,7567.720215,7567.720215,1872000000
2019-05-31,7470.950195,7506.859863,7448.229980,7453.149902,7453.149902,2236940000
2019-06-03,7441.209961,7457.660156,7292.220215,7333.020020,7333.020020,2576920000
2019-06-04,7413.939941,7529.500000,7385.020020,7527.120117,7527.120117,2369150000
2019-06-05,7585.680176,7589.470215,7498.169922,7575.479980,7575.479980,2115570000
2019-06-06,7582.240234,7634.120117,7546.220215,7615.549805,7615.549805,2070940000
2019-06-07,7652.970215,7767.020020,7647.910156,7742.100098,7742.100098,2066020000
2019-06-10,7798.870117,7895.439941,7795.759766,7823.169922,7823.169922,2049370000
2019-06-11,7901.040039,7909.990234,7798.629883,7822.569824,7822.569824,2114680000
2019-06-12,7803.129883,7819.160156,7773.970215,7792.720215,7792.720215,1952790000
2019-06-13,7822.560059,7848.359863,7813.600098,7837.129883,7837.129883,1838930000
2019-06-14,7807.189941,7819.209961,7778.120117,7796.660156,7796.660156,1804340000
2019-06-17,7819.430176,7865.979980,7812.609863,7845.020020,7845.020020,1935290000
2019-06-18,7920.979980,8005.209961,7911.669922,7953.879883,7953.879883,2244920000
2019-06-19,7970.259766,7998.589844,7930.379883,7987.319824,7987.319824,2014080000
2019-06-20,8087.450195,8088.879883,7996.870117,8051.339844,8051.339844,2053530000
2019-06-21,8028.689941,8073.020020,8011.200195,8031.709961,8031.709961,2894340000
2019-06-24,8040.580078,8047.560059,8004.629883,8005.700195,8005.700195,2070370000
2019-06-25,8005.270020,8007.310059,7879.149902,7884.720215,7884.720215,2127310000
2019-06-26,7933.919922,7974.279785,7903.069824,7909.970215,7909.970215,2104750000
2019-06-27,7939.359863,7976.580078,7935.470215,7967.759766,7967.759766,2023120000
2019-06-28,7988.759766,8010.149902,7961.459961,8006.240234,8006.240234,4078990000
2019-07-01,8145.850098,8150.450195,8059.290039,8091.160156,8091.160156,2208900000
2019-07-02,8086.649902,8109.370117,8063.109863,8109.089844,8109.089844,1946320000
2019-07-03,8129.569824,8170.229980,8122.339844,8170.229980,8170.229980,1548190000
2019-07-05,8123.279785,8171.970215,8093.660156,8161.790039,8161.790039,149410000
2019-07-08,8112.910156,8161.790039,8078.390137,8098.379883,8098.379883,177320000
2019-07-09,8061.410156,8146.979980,8061.319824,8141.729980,8141.729980,1866770000
2019-07-10,8183.189941,8228.599609,8160.560059,8202.530273,8202.530273,2060510000
2019-07-11,8219.280273,8226.179688,8171.629883,8196.040039,8196.040039,1966970000
2019-07-12,8209.200195,8245.660156,8201.519531,8244.139648,8244.139648,1824870000
2019-07-15,8263.179688,8264.780273,8236.269531,8258.190430,8258.190430,1783980000
2019-07-16,8251.660156,8259.750000,8204.230469,8222.799805,8222.799805,1933960000
2019-07-17,8224.000000,8230.669922,8184.660156,8185.209961,8185.209961,1846960000
2019-07-18,8151.759766,8215.580078,8135.120117,8207.240234,8207.240234,2016310000
2019-07-19,8241.339844,8245.780273,8144.629883,8146.490234,8146.490234,1878730000
2019-07-22,8171.990234,8218.419922,8171.540039,8204.139648,8204.139648,1845770000
2019-07-23,8242.500000,8251.830078,8193.889648,8251.400391,8251.400391,1832220000
2019-07-24,8227.360352,8321.809570,8226.500000,8321.500000,8321.500000,1947550000
2019-07-25,8294.679688,8295.950195,8233.400391,8238.540039,8238.540039,2023130000
2019-07-26,8294.299805,8339.639648,8291.120117,8330.209961,8330.209961,1954350000
2019-07-29,8325.099609,8325.280273,8247.370117,8293.330078,8293.330078,1874780000
2019-07-30,8231.769531,8295.459961,8228.019531,8273.610352,8273.610352,1884300000
2019-07-31,8290.799805,8299.830078,8110.020020,8175.419922,8175.419922,2667060000
2019-08-01,8190.560059,8311.040039,8080.520020,8111.120117,8111.120117,2792650000
2019-08-02,8056.419922,8068.799805,7953.669922,8004.069824,8004.069824,2252550000
2019-08-05,7823.330078,7836.450195,7662.899902,7726.040039,7726.040039,2636740000
2019-08-06,7804.509766,7845.009766,7739.569824,7833.270020,7833.270020,2201610000
2019-08-07,7747.270020,7881.379883,7702.419922,7862.830078,7862.830078,2453230000
2019-08-08,7921.589844,8041.120117,7896.149902,8039.160156,8039.160156,2415670000
2019-08-09,7997.189941,8020.560059,7910.350098,7959.140137,7959.140137,2224330000
2019-08-12,7907.490234,7924.990234,7833.790039,7863.410156,7863.410156,2056360000
2019-08-13,7852.370117,8065.240234,7851.580078,8016.359863,8016.359863,2346980000
2019-08-14,7877.330078,7900.279785,7762.870117,7773.939941,7773.939941,2522870000
2019-08-15,7790.200195,7805.930176,7716.549805,7766.620117,7766.620117,2182590000
2019-08-16,7828.350098,7907.520020,7828.350098,7895.990234,7895.990234,1995130000
2019-08-19,8006.180176,8026.750000,7895.990234,8002.810059,8002.810059,1934980000
2019-08-20,7989.359863,8010.580078,7948.089844,7948.560059,7948.560059,1747580000
2019-08-21,8017.069824,8036.939941,7998.500000,8020.209961,8020.209961,1716370000
2019-08-22,8038.790039,8048.580078,7937.120117,7991.390137,7991.390137,1777630000
2019-08-23,7943.649902,8005.339844,7730.770020,7751.770020,7751.770020,2207070000
2019-08-26,7829.580078,7856.040039,7789.049805,7853.740234,7853.740234,1688860000
2019-08-27,7908.779785,7916.830078,7795.180176,7826.950195,7826.950195,1913760000
2019-08-28,7798.350098,7866.870117,7766.669922,7856.879883,7856.879883,1656930000
2019-08-29,7945.779785,7992.290039,7925.830078,7973.390137,7973.390137,1700840000
2019-08-30,8015.160156,8017.910156,7914.740234,7962.879883,7962.879883,1665840000
2019-09-03,7906.439941,7940.370117,7847.319824,7874.160156,7874.160156,1936210000
2019-09-04,7949.810059,7981.410156,7928.939941,7976.879883,7976.879883,1891300000
2019-09-05,8061.290039,8134.419922,8061.290039,8116.830078,8116.830078,2096300000
2019-09-06,8125.580078,8134.390137,8098.520020,8103.069824,8103.069824,1876380000
2019-09-09,8130.910156,8131.660156,8052.339844,8087.439941,8087.439941,2172240000
2019-09-10,8049.979980,8086.529785,8001.680176,8084.160156,8084.160156,2362860000
2019-09-11,8091.680176,8169.680176,8081.560059,8169.680176,8169.680176,2310440000
2019-09-12,8206.580078,8243.799805,8176.729980,8194.469727,8194.469727,2159260000
2019-09-13,8190.569824,8210.200195,8165.470215,8176.709961,8176.709961,1976770000
2019-09-16,8121.640137,8165.330078,8121.250000,8153.540039,8153.540039,1869220000
2019-09-17,8148.649902,8188.229980,8139.819824,8186.020020,8186.020020,1850340000
2019-09-18,8174.620117,8179.870117,8086.220215,8177.390137,8177.390137,2034880000
2019-09-19,8193.589844,8237.429688,8174.319824,8182.879883,8182.879883,1792700000
2019-09-20,8184.879883,8202.820313,8086.160156,8117.669922,8117.669922,3359380000
2019-09-23,8106.490234,8135.810059,8085.339844,8112.459961,8112.459961,1780160000
2019-09-24,8147.229980,8158.830078,7969.649902,7993.629883,7993.629883,2302600000
2019-09-25,7990.660156,8095.000000,7935.569824,8077.379883,8077.379883,2015270000
2019-09-26,8070.120117,8072.109863,7991.020020,8030.660156,8030.660156,1832800000
2019-09-27,8047.109863,8051.830078,7890.279785,7939.629883,7939.629883,2037720000
2019-09-30,7964.089844,8012.160156,7949.629883,7999.339844,7999.339844,1805820000
2019-10-01,8026.830078,8062.500000,7906.290039,7908.680176,7908.680176,2243650000
2019-10-02,7851.129883,7852.700195,7744.959961,7785.250000,7785.250000,2495160000
2019-10-03,7787.020020,7872.259766,7700.000000,7872.259766,7872.259766,2141490000
2019-10-04,7908.439941,7986.620117,7899.390137,7982.470215,7982.470215,1736890000
2019-10-07,7956.410156,8013.310059,7942.080078,7956.290039,7956.290039,1739450000
2019-10-08,7898.270020,7921.879883,7823.729980,7823.779785,7823.779785,1933580000
2019-10-09,7895.959961,7930.919922,7873.520020,7903.740234,7903.740234,1553900000
2019-10-10,7904.560059,7982.839844,7899.810059,7950.779785,7950.779785,1778740000
2019-10-11,8047.339844,8115.799805,8046.799805,8057.040039,8057.040039,2176080000
2019-10-14,8044.350098,8069.850098,8036.410156,8048.649902,8048.649902,1419730000
2019-10-15,8074.850098,8166.180176,8071.810059,8148.709961,8148.709961,1836650000
2019-10-16,8119.810059,8146.149902,8103.379883,8124.180176,8124.180176,1886720000
2019-10-17,8176.910156,8183.640137,8131.250000,8156.850098,8156.850098,1861570000
2019-10-18,8149.850098,8157.359863,8045.370117,8089.540039,8089.540039,2012930000
2019-10-21,8137.419922,8164.140137,8117.259766,8162.990234,8162.990234,1752860000
2019-10-22,8188.120117,8194.620117,8101.979980,8104.299805,8104.299805,1847200000
2019-10-23,8090.240234,8122.879883,8078.350098,8119.790039,8119.790039,1805030000
2019-10-24,8180.040039,8187.839844,8137.660156,8185.799805,8185.799805,1882490000
2019-10-25,8150.589844,8249.969727,8150.589844,8243.120117,8243.120117,1894740000
2019-10-28,8285.769531,8335.559570,8285.269531,8325.990234,8325.990234,1956280000
2019-10-29,8313.349609,8319.290039,8275.139648,8276.849609,8276.849609,1834530000
2019-10-30,8284.280273,8315.500000,8241.700195,8303.980469,8303.980469,1928420000
2019-10-31,8314.379883,8321.799805,8248.809570,8292.360352,8292.360352,2258270000
2019-11-01,8335.049805,8386.750000,8326.559570,8386.400391,8386.400391,2057310000
2019-11-04,8445.500000,8451.370117,8421.299805,8433.200195,8433.200195,2149910000
2019-11-05,8446.620117,8457.389648,8421.049805,8434.679688,8434.679688,2316710000
2019-11-06,8426.570313,8426.570313,8379.330078,8410.629883,8410.629883,2332650000
2019-11-07,8455.110352,8483.160156,8415.870117,8434.519531,8434.519531,2393950000
2019-11-08,8422.669922,8475.570313,8405.889648,8475.309570,8475.309570,1974190000
2019-11-11,8431.259766,8467.290039,8425.480469,8464.280273,8464.280273,1715470000
2019-11-12,8471.070313,8514.839844,8462.990234,8486.089844,8486.089844,1987820000
2019-11-13,8455.019531,8496.900391,8451.339844,8482.099609,8482.099609,2173320000
2019-11-14,8461.059570,8485.360352,8441.580078,8479.019531,8479.019531,2106550000
2019-11-15,8524.480469,8540.830078,8506.799805,8540.830078,8540.830078,2188210000
2019-11-18,8529.160156,8559.780273,8503.620117,8549.940430,8549.940430,2047240000
2019-11-19,8578.019531,8589.759766,8536.730469,8570.660156,8570.660156,2075000000
2019-11-20,8543.570313,8578.269531,8468.629883,8526.730469,8526.730469,2596030000
2019-11-21,8527.870117,8530.730469,8487.290039,8506.209961,8506.209961,2056230000
2019-11-22,8530.540039,8535.459961,8477.490234,8519.879883,8519.879883,1877090000
2019-11-25,8559.650391,8633.150391,8559.650391,8632.490234,8632.490234,2256070000
2019-11-26,8635.400391,8659.730469,8625.620117,8647.929688,8647.929688,2434570000
2019-11-27,8669.589844,8705.910156,8662.580078,8705.179688,8705.179688,1744580000
2019-11-29,8682.009766,8697.320313,8664.040039,8665.469727,8665.469727,1099090000
2019-12-02,8672.839844,8672.839844,8540.160156,8567.990234,8567.990234,2225940000
2019-12-03,8460.719727,8523.980469,8435.400391,8520.639648,8520.639648,2308600000
2019-12-04,8557.450195,8584.879883,8552.379883,8566.669922,8566.669922,2150680000
2019-12-05,8587.929688,8588.889648,8541.919922,8570.700195,8570.700195,2123380000
2019-12-06,8634.250000,8665.440430,8630.580078,8656.530273,8656.530273,2053530000
2019-12-09,8650.860352,8678.849609,8619.769531,8621.830078,8621.830078,2088520000
2019-12-10,8623.559570,8650.759766,8600.820313,8616.179688,8616.179688,2053390000
2019-12-11,8631.120117,8658.480469,8622.360352,8654.049805,8654.049805,1937850000
2019-12-12,8645.360352,8745.820313,8633.599609,8717.320313,8717.320313,2388270000
2019-12-13,8713.910156,8768.870117,8697.580078,8734.879883,8734.879883,2188720000
2019-12-16,8791.309570,8833.450195,8789.769531,8814.230469,8814.230469,2346290000
2019-12-17,8829.469727,8831.990234,8804.599609,8823.360352,8823.360352,2374120000
2019-12-18,8834.650391,8848.759766,8820.419922,8827.740234,8827.740234,2727870000
2019-12-19,8838.969727,8888.129883,8838.969727,8887.219727,8887.219727,2415950000
2019-12-20,8911.839844,8931.910156,8901.870117,8924.959961,8924.959961,3825460000
2019-12-23,8950.200195,8956.639648,8934.549805,8945.650391,8945.650391,2025450000
2019-12-24,8955.009766,8957.120117,8934.360352,8952.879883,8952.879883,1014520000
2019-12-26,8970.209961,9022.459961,8968.459961,9022.389648,9022.389648,1634920000
2019-12-27,9049.469727,9052.000000,8987.320313,9006.620117,9006.620117,1832200000
2019-12-30,9004.450195,9006.360352,8909.190430,8945.990234,8945.990234,2042420000
2019-12-31,8918.740234,8975.360352,8912.769531,8972.599609,8972.599609,2182800000
2020-01-02,9039.459961,9093.429688,9010.889648,9092.190430,9092.190430,2848370000
2020-01-03,8976.429688,9065.759766,8976.429688,9020.769531,9020.769531,2567400000
2020-01-06,8943.500000,9072.410156,8943.500000,9071.469727,9071.469727,2788120000
2020-01-07,9076.639648,9091.929688,9042.549805,9068.580078,9068.580078,2352850000
2020-01-08,9068.030273,9168.889648,9059.379883,9129.240234,9129.240234,2464090000
2020-01-09,9202.269531,9215.950195,9158.500000,9203.429688,9203.429688,2534700000
2020-01-10,9232.950195,9235.200195,9164.660156,9178.860352,9178.860352,2378990000
2020-01-13,9213.719727,9274.490234,9193.059570,9273.929688,9273.929688,2530270000
2020-01-14,9270.610352,9298.330078,9226.490234,9251.330078,9251.330078,2542170000
2020-01-15,9253.759766,9298.820313,9231.139648,9258.700195,9258.700195,2435650000
2020-01-16,9313.450195,9357.919922,9301.320313,9357.129883,9357.129883,2301400000
2020-01-17,9392.370117,9393.480469,9346.809570,9388.940430,9388.940430,2522670000
2020-01-21,9361.070313,9397.580078,9350.200195,9370.809570,9370.809570,2684540000
2020-01-22,9413.610352,9439.290039,9375.129883,9383.769531,9383.769531,2449390000
2020-01-23,9377.719727,9409.200195,9334.129883,9402.480469,9402.480469,2460050000
2020-01-24,9446.209961,9451.429688,9273.230469,9314.910156,9314.910156,2611710000
2020-01-27,9092.459961,9185.450195,9088.040039,9139.309570,9139.309570,2583330000
2020-01-28,9201.820313,9288.870117,9182.330078,9269.679688,9269.679688,2157830000
2020-01-29,9318.259766,9329.120117,9249.040039,9275.160156,9275.160156,2223480000
2020-01-30,9211.150391,9303.000000,9185.179688,9298.929688,9298.929688,2333500000
2020-01-31,9324.330078,9324.799805,9123.219727,9150.940430,9150.940430,2685840000
2020-02-03,9190.719727,9299.849609,9188.549805,9273.400391,9273.400391,2420510000
2020-02-04,9398.389648,9485.379883,9374.049805,9467.969727,9467.969727,2445420000
2020-02-05,9574.099609,9574.940430,9454.929688,9508.679688,9508.679688,2462470000
2020-02-06,9540.980469,9575.660156,9505.679688,9572.150391,9572.150391,2267300000
2020-02-07,9526.639648,9570.089844,9496.530273,9520.509766,9520.509766,2238670000
2020-02-10,9493.629883,9628.660156,9493.629883,9628.389648,9628.389648,2179310000
2020-02-11,9680.889648,9714.740234,9617.209961,9638.940430,9638.940430,2423670000
2020-02-12,9688.599609,9728.769531,9666.690430,9725.959961,9725.959961,2355000000
2020-02-13,9657.040039,9748.320313,9650.019531,9711.969727,9711.969727,2239270000
2020-02-14,9728.900391,9746.360352,9693.049805,9731.179688,9731.179688,2222240000
2020-02-18,9679.040039,9747.679688,9675.799805,9732.740234,9732.740234,2273460000
2020-02-19,9782.809570,9838.370117,9777.099609,9817.179688,9817.179688,2462530000
2020-02-20,9799.200195,9820.860352,9636.940430,9750.969727,9750.969727,2735610000
2020-02-21,9708.009766,9715.950195,9542.330078,9576.589844,9576.589844,2743010000
2020-02-24,9188.440430,9322.879883,9166.009766,9221.280273,9221.280273,3177000000
2020-02-25,9301.200195,9315.259766,8940.490234,8965.610352,8965.610352,3583400000
2020-02-26,9011.549805,9148.320313,8927.799805,8980.780273,8980.780273,3567830000
2020-02-27,8744.030273,8904.110352,8562.049805,8566.480469,8566.480469,4536080000
2020-02-28,8269.740234,8591.820313,8264.160156,8567.370117,8567.370117,5301170000
2020-03-02,8667.139648,8952.809570,8543.349609,8952.169922,8952.169922,4232760000
2020-03-03,8965.099609,9070.320313,8602.889648,8684.089844,8684.089844,4336700000
2020-03-04,8834.099609,9019.959961,8757.660156,9018.089844,9018.089844,3602870000
2020-03-05,8790.089844,8921.080078,8677.389648,8738.589844,8738.589844,3748090000
2020-03-06,8469.019531,8612.360352,8375.129883,8575.620117,8575.620117,4279850000
2020-03-09,7957.930176,8243.309570,7943.160156,7950.680176,7950.680176,4530350000
2020-03-10,8219.759766,8347.400391,7930.430176,8344.250000,8344.250000,4431930000
2020-03-11,8136.250000,8181.359863,7850.950195,7952.049805,7952.049805,4273890000
2020-03-12,7398.580078,7712.330078,7194.669922,7201.799805,7201.799805,5066530000
2020-03-13,7610.390137,7875.930176,7219.089844,7874.879883,7874.879883,4685890000
2020-03-16,7392.729980,7422.200195,6882.859863,6904.589844,6904.589844,4594360000
2020-03-17,7072.000000,7406.229980,6828.910156,7334.779785,7334.779785,4900000000
2020-03-18,6902.319824,7182.830078,6686.359863,6989.839844,6989.839844,4890820000
2020-03-19,6996.450195,7341.379883,6858.379883,7150.580078,7150.580078,4762170000
2020-03-20,7248.069824,7354.439941,6854.669922,6879.520020,6879.520020,5239940000
2020-03-23,6847.279785,6984.939941,6631.419922,6860.669922,6860.669922,4330610000
2020-03-24,7196.149902,7418.370117,7169.859863,7417.859863,7417.859863,4417380000
2020-03-25,7421.359863,7671.209961,7276.399902,7384.299805,7384.299805,4666440000
2020-03-26,7462.209961,7809.830078,7462.209961,7797.540039,7797.540039,3999850000
2020-03-27,7554.250000,7716.240234,7491.140137,7502.379883,7502.379883,3977010000
2020-03-30,7583.459961,7784.350098,7539.970215,7774.149902,7774.149902,3846900000
2020-03-31,7740.060059,7880.310059,7642.859863,7700.100098,7700.100098,4059700000
2020-04-01,7459.500000,7566.370117,7301.979980,7360.580078,7360.580078,3685510000
2020-04-02,7317.450195,7501.700195,7307.950195,7487.310059,7487.310059,3608190000
2020-04-03,7477.270020,7518.720215,7288.109863,7373.080078,7373.080078,3279100000
2020-04-06,7660.169922,7938.330078,7617.790039,7913.240234,7913.240234,3849100000
2020-04-07,8129.990234,8146.430176,7881.220215,7887.259766,7887.259766,4069410000
2020-04-08,7975.720215,8114.430176,7901.939941,8090.899902,8090.899902,3470730000
2020-04-09,8169.009766,8227.910156,8072.319824,8153.580078,8153.580078,4123670000
2020-04-13,8127.689941,8200.440430,8035.950195,8192.419922,8192.419922,3146860000
